Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.000205644649099209,-1.02779454716656E-05,0.0479185719773835,0,0,0,1.13758449010389,0.000637430929438368,1.27894820114056E-07,-5.6255041852591E-06,0.000730154786314872,2.33656557614586E-07,0.000732181377560946,0,0,0,0,0,0,package://ctpm2f50h/meshes/base_link.STL,0.890196078431372,0.890196078431372,0.913725490196078,1,0,0,0,0,0,0,package://ctpm2f50h/meshes/base_link.STL,,CTPM2F50H_外壳组件-1/CTPM2F50_外壳-1;CTPM2F50H_外壳组件-1/CTPM2F50H_导轨-1;CTPM2F50H_外壳组件-1/CTPM2F50H_电机连接板-1;CTPM2F50H_外壳组件-1/CTPM2F50H_底部连接法兰-1;CTPM2F50H_外壳组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M3×8].-1;CTPM2F50H_外壳组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M3×8].-2;CTPM2F50H_外壳组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M3×8].-4;CTPM2F50H_外壳组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M3×8].-3,坐标系0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Left_Link,-0.00966138172777936,-0.0228246772939132,0.0102156451251757,0,0,0,0.0447412817374153,5.76340255937816E-06,-1.34634780522411E-07,2.51890630907923E-07,5.05355165438814E-06,8.45206289535499E-07,7.39792611382058E-06,0,0,0,0,0,0,package://ctpm2f50h/meshes/Left_Link.STL,0.890196078431372,0.890196078431372,0.913725490196078,1,0,0,0,0,0,0,package://ctpm2f50h/meshes/Left_Link.STL,,CTPM2F50H_移动组件-2/CTPM2F50H_指端-1;CTPM2F50H_移动组件-2/CTPM2F50H_齿条安装滑块-1;CTPM2F50H_移动组件-2/GB╱T 70.1-2008[内六角圆柱头螺钉M4×12].-1;CTPM2F50H_移动组件-2/GB╱T 70.1-2008[内六角圆柱头螺钉M4×12].-2,坐标系11,基准轴11,Left_Joint,prismatic,0.030444,0,0.13741,1.5708,0,0,base_link,-1,0,0,2,1000,0,1,,,,,,,,
Left_Pad_Link,-3.46944695195361E-18,0.00164100460022655,-3.36293138167172E-16,0,0,0,0.00164972344172307,1.85836483027E-07,-6.48704682399354E-25,-5.11441246026462E-22,7.23415984682111E-08,1.84639116636565E-23,1.14594700186604E-07,0,0,0,0,0,0,package://ctpm2f50h/meshes/Left_Pad_Link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://ctpm2f50h/meshes/Left_Pad_Link.STL,,CTPM2F50H_移动组件-2/CTPM2F50H_指垫-1,坐标系12,基准轴11,Left_Pad_Joint,fixed,-0.0044445,0.0035361,0,0,0,0,Left_Link,0,0,0,,,,,,,,,,,,
Right_Link,-0.00966138172777944,-0.0228246772939132,0.0102156451251758,0,0,0,0.0447412817374153,5.76340255937816E-06,-1.34634780522417E-07,2.51890630907912E-07,5.05355165438814E-06,8.45206289535497E-07,7.39792611382059E-06,0,0,0,0,0,0,package://ctpm2f50h/meshes/Right_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ctpm2f50h/meshes/Right_Link.STL,,CTPM2F50H_移动组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M4×12].-1;CTPM2F50H_移动组件-1/GB╱T 70.1-2008[内六角圆柱头螺钉M4×12].-2;CTPM2F50H_移动组件-1/CTPM2F50H_指端-1;CTPM2F50H_移动组件-1/CTPM2F50H_齿条安装滑块-1,坐标系21,基准轴22,Right_Joint,prismatic,-0.030444,0,0.13741,1.5708,0,3.1416,base_link,1,0,0,0,0,0,0,,,,,,,,
Right_Pad_Link,-3.46944695195361E-18,0.00164100460022655,-1.52506542648385E-16,0,0,0,0.00164972344172307,1.85836483027E-07,2.05791801616443E-24,-1.59095381499404E-23,7.23415984682111E-08,1.97284138738626E-23,1.14594700186604E-07,0,0,0,0,0,0,package://ctpm2f50h/meshes/Right_Pad_Link.STL,0.298039215686275,0.298039215686275,0.298039215686275,1,0,0,0,0,0,0,package://ctpm2f50h/meshes/Right_Pad_Link.STL,,CTPM2F50H_移动组件-1/CTPM2F50H_指垫-1,坐标系22,基准轴22,Right_Pad_Joint,fixed,-0.0044444817368788,0.00353610269321061,0,0,0,0,Right_Link,0,0,0,,,,,,,,,,,,
