Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.000802838776835001,9.53299287325016E-06,0.0867685828772007,0,0,0,1.56796405570302,0.00192617073321075,2.91149292551815E-05,6.18066592591082E-05,0.00216968536764494,2.31914608939548E-06,0.00102430382169409,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/base_link.STL,,外壳-1;上座-1,坐标系1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Left_1_Link,-0.000182823597118804,-0.0068852149483907,-0.00609428887131561,0,0,0,0.0326876239224738,5.41875464286175E-06,-2.33722387796489E-09,5.85870841743787E-09,5.35235744702078E-06,-4.9135149276854E-08,6.18976783961408E-07,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Left_1_Link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Left_1_Link.STL,,齿条-1,坐标系6,基准轴5,Left_1_Joint,prismatic,0.0064442,-0.01525,0.117,1.5708,0,-1.5708,base_link,0,0,1,2,1000,0,1,,,,,,,,
Left_Pad_Link,0.00182710180722111,-0.0106429387947988,-0.00315143135703562,0,0,0,0.0106719514862934,1.98999590162086E-06,2.47748646246224E-07,-7.39453890647376E-08,6.54968474674576E-07,7.63847727818017E-08,2.46114179214657E-06,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Left_Pad_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Left_Pad_Link.STL,,手指-1;GB╱T 70.1-2008[内六角圆柱头螺钉M3×8]-2;GB╱T 70.1-2008[内六角圆柱头螺钉M3×8]-1,坐标系4,,Left_Pad_Joint,fixed,-0.01525,0.033247,-0.020792,0,0,0,Left_1_Link,0,0,0,,,,,,,,,,,,
Right_1_Link,-0.000182823597261562,-0.00688521494838883,-0.0060942888712763,0,0,0,0.0326876239224738,5.41875464286176E-06,-2.33722387796513E-09,5.85870841744649E-09,5.35235744702079E-06,-4.91351492768582E-08,6.1897678396141E-07,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Right_1_Link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Right_1_Link.STL,,齿条-2,坐标系7,基准轴4,Right_1_Joint,prismatic,-0.0064442,0.01525,0.117,1.5708,0,1.5708,base_link,0,0,-1,2,1000,0,1,,,,,,,,
Right_Pad_Link,0.00182710180721993,-0.010642938794799,-0.00315143135702717,0,0,0,0.0106719514862934,1.98999590162086E-06,2.47748646246214E-07,-7.39453890647369E-08,6.54968474674572E-07,7.63847727818021E-08,2.46114179214656E-06,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Right_Pad_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://crt_ctpm2f50f_gripper_visualization/meshes/Right_Pad_Link.STL,,手指-2;GB╱T 70.1-2008[内六角圆柱头螺钉M3×8]-6;GB╱T 70.1-2008[内六角圆柱头螺钉M3×8]-4,坐标系5,,Right_Pad_Joint,fixed,-0.01525,0.033247,-0.020792,0,0,0,Right_1_Link,0,0,0,,,,,,,,,,,,
